 title="Stress components of modle suanli2 at STEP  1 SUB-STEP 1"
 variables="x","y","Stress11","Stress22","Stress12","Von Mises Stress","Max. Principal Stress","Mid. Principal Stress","Min. Principal Stress"
 zone I=    6 ,j=    6 ,f=point, T="    1"
    -0.480000000000000E+01     0.345128205128205E+01    -0.380040701752912E+05    -0.110732792594106E+06    -0.778932659888510E+04     0.983858969147393E+05     0.000000000000000E+00    -0.371791805851416E+05    -0.111557682184256E+06
    -0.544000000000000E+01     0.277435897435897E+01    -0.413177724777744E+05    -0.123527572415005E+06    -0.816728013080747E+04     0.109829179782513E+06     0.000000000000000E+00    -0.405142333658781E+05    -0.124331111526901E+06
    -0.608000000000000E+01     0.209743589743590E+01    -0.444699265698333E+05    -0.136270416968720E+06    -0.855758709214210E+04     0.121272265437050E+06     0.000000000000000E+00    -0.436790076564746E+05    -0.137061335882079E+06
    -0.672000000000000E+01     0.142051282051282E+01    -0.475736912639704E+05    -0.148965826505264E+06    -0.902199679026420E+04     0.132707982450503E+06     0.000000000000000E+00    -0.467771604040518E+05    -0.149762357365183E+06
    -0.736000000000000E+01     0.743589743589743E+00    -0.508728975864820E+05    -0.161620818972762E+06    -0.964951408332768E+04     0.144106074920384E+06     0.000000000000000E+00    -0.500384190121085E+05    -0.162455297547135E+06
    -0.624000000000000E+01     0.433333333333333E+01    -0.354931011552966E+05    -0.851279566270902E+05    -0.101373818690149E+05     0.761142140923070E+05     0.000000000000000E+00    -0.335024847517062E+05    -0.871185730306805E+05
    -0.720000000000000E+01     0.361538461538461E+01    -0.390477609967478E+05    -0.967954474303924E+05    -0.102886107859123E+05     0.862090907096563E+05     0.000000000000000E+00    -0.372694536525797E+05    -0.985737547745605E+05
    -0.816000000000000E+01     0.289743589743590E+01    -0.422482798749733E+05    -0.108351044634049E+06    -0.103627556816838E+05     0.962776240005617E+05     0.000000000000000E+00    -0.406618132664938E+05    -0.109937511242529E+06
    -0.912000000000000E+01     0.217948717948718E+01    -0.450046311211522E+05    -0.119822473660150E+06    -0.104128082290170E+05     0.106374599951925E+06     0.000000000000000E+00    -0.435824570447578E+05    -0.121244647736544E+06
    -0.100800000000000E+02     0.146153846153846E+01    -0.472492830233422E+05    -0.131241022320203E+06    -0.104990350787758E+05     0.116560480827543E+06     0.000000000000000E+00    -0.459567846601078E+05    -0.132533520683437E+06
    -0.110400000000000E+02     0.743589743589744E+00    -0.489531721818649E+05    -0.142644475150071E+06    -0.107029392806261E+05     0.126903973666815E+06     0.000000000000000E+00    -0.477460612873615E+05    -0.143851586044574E+06
    -0.832000000000000E+01     0.453846153846154E+01    -0.369428247281643E+05    -0.694206328232669E+05    -0.116239733251962E+05     0.634409375495439E+05     0.000000000000000E+00    -0.332112815966850E+05    -0.731521759547462E+05
    -0.960000000000000E+01     0.377948717948718E+01    -0.401494414319728E+05    -0.795063899282524E+05    -0.110915579589226E+05     0.714854846433819E+05     0.000000000000000E+00    -0.372388695140869E+05    -0.824169618461383E+05
    -0.108800000000000E+02     0.302051282051282E+01    -0.428549187965509E+05    -0.895442359798868E+05    -0.104951102289994E+05     0.796727388560223E+05     0.000000000000000E+00    -0.406042570448360E+05    -0.917948977316016E+05
    -0.121600000000000E+02     0.226153846153846E+01    -0.449503797743661E+05    -0.995966503596209E+05    -0.990087941574707E+04     0.880749929685611E+05     0.000000000000000E+00    -0.432118369422811E+05    -0.101335193191706E+06
    -0.134400000000000E+02     0.150256410256410E+01    -0.462515022894426E+05    -0.109720770910250E+06    -0.934709673838051E+04     0.967739799663369E+05     0.000000000000000E+00    -0.449035848202194E+05    -0.111068688379473E+06
    -0.147200000000000E+02     0.743589743589744E+00    -0.464826867670243E+05    -0.119974319450513E+06    -0.885661270324019E+04     0.105891772821667E+06     0.000000000000000E+00    -0.454304263429278E+05    -0.121026579874610E+06
    -0.104000000000000E+02     0.474358974358974E+01    -0.382871195232706E+05    -0.512640588459172E+05    -0.113602694664444E+05     0.501828782506140E+05     0.000000000000000E+00    -0.316929303991580E+05    -0.578582479700298E+05
    -0.120000000000000E+02     0.394358974358974E+01    -0.403267024649360E+05    -0.598030364738473E+05    -0.975719765774656E+04     0.554670673751933E+05     0.000000000000000E+00    -0.362795583470773E+05    -0.638501805917060E+05
    -0.136000000000000E+02     0.314358974358974E+01    -0.418486467846890E+05    -0.686186122141325E+05    -0.832293347914453E+04     0.616120181425116E+05     0.000000000000000E+00    -0.394719993815687E+05    -0.709952596172528E+05
    -0.152000000000000E+02     0.234358974358974E+01    -0.429739820243548E+05    -0.778077178685623E+05    -0.718760908095728E+04     0.686446049941703E+05     0.000000000000000E+00    -0.415491670992003E+05    -0.792325327937168E+05
    -0.168000000000000E+02     0.154358974358974E+01    -0.436679806627741E+05    -0.874284462577903E+05    -0.638462881631725E+04     0.765185762087914E+05     0.000000000000000E+00    -0.427554937367543E+05    -0.883409331838101E+05
    -0.184000000000000E+02     0.743589743589743E+00    -0.436785714935698E+05    -0.975070775262876E+05    -0.585369449053111E+04     0.852013798957550E+05     0.000000000000000E+00    -0.430493542380647E+05    -0.981362947817928E+05
 zone I=    6 ,j=    6 ,f=point, T="    1"
    -0.104000000000000E+02     0.474358974358974E+01    -0.382871195232706E+05    -0.512640588459172E+05    -0.113602694664444E+05     0.501828782506140E+05     0.000000000000000E+00    -0.316929303991580E+05    -0.578582479700298E+05
    -0.120000000000000E+02     0.394358974358974E+01    -0.403267024649360E+05    -0.598030364738473E+05    -0.975719765774656E+04     0.554670673751933E+05     0.000000000000000E+00    -0.362795583470773E+05    -0.638501805917060E+05
    -0.136000000000000E+02     0.314358974358974E+01    -0.418486467846890E+05    -0.686186122141325E+05    -0.832293347914453E+04     0.616120181425116E+05     0.000000000000000E+00    -0.394719993815687E+05    -0.709952596172528E+05
    -0.152000000000000E+02     0.234358974358974E+01    -0.429739820243548E+05    -0.778077178685623E+05    -0.718760908095728E+04     0.686446049941703E+05     0.000000000000000E+00    -0.415491670992003E+05    -0.792325327937168E+05
    -0.168000000000000E+02     0.154358974358974E+01    -0.436679806627741E+05    -0.874284462577903E+05    -0.638462881631725E+04     0.765185762087914E+05     0.000000000000000E+00    -0.427554937367543E+05    -0.883409331838101E+05
    -0.184000000000000E+02     0.743589743589743E+00    -0.436785714935698E+05    -0.975070775262876E+05    -0.585369449053111E+04     0.852013798957550E+05     0.000000000000000E+00    -0.430493542380647E+05    -0.981362947817928E+05
    -0.109200000000000E+02     0.479487179487179E+01    -0.385097886215734E+05    -0.464212983045348E+05    -0.109679209902443E+05     0.470228906305743E+05     0.000000000000000E+00    -0.308060714675417E+05    -0.541250154585665E+05
    -0.126000000000000E+02     0.395487179487179E+01    -0.401380918092867E+05    -0.553804086608388E+05    -0.906611047568325E+04     0.519786035570364E+05     0.000000000000000E+00    -0.359154157669494E+05    -0.596030847031762E+05
    -0.142800000000000E+02     0.311487179487179E+01    -0.413360528372193E+05    -0.647621568206459E+05    -0.749410773834558E+04     0.582604431532632E+05     0.000000000000000E+00    -0.391438095154734E+05    -0.669544001423918E+05
    -0.159600000000000E+02     0.227487179487179E+01    -0.422990881528395E+05    -0.746503759752013E+05    -0.638417442650022E+04     0.657763004972679E+05     0.000000000000000E+00    -0.410848171979464E+05    -0.758646469300945E+05
    -0.176400000000000E+02     0.143487179487179E+01    -0.430077277397476E+05    -0.850803165330104E+05    -0.574112399198005E+04     0.743511622727184E+05     0.000000000000000E+00    -0.422383763850366E+05    -0.858496678877213E+05
    -0.193200000000000E+02     0.594871794871795E+00    -0.431490132472237E+05    -0.960476136633008E+05    -0.544618276016309E+04     0.838546623645524E+05     0.000000000000000E+00    -0.425941214075070E+05    -0.966025055030174E+05
    -0.114400000000000E+02     0.484615384615385E+01    -0.386545725021371E+05    -0.414825423596898E+05    -0.104318457329495E+05     0.440222395036758E+05     0.000000000000000E+00    -0.295413185348466E+05    -0.505957963269803E+05
    -0.132000000000000E+02     0.396615384615385E+01    -0.397748387401952E+05    -0.509229852350843E+05    -0.824046722356822E+04     0.485123757030558E+05     0.000000000000000E+00    -0.354002642086409E+05    -0.552975597666387E+05
    -0.149600000000000E+02     0.308615384615385E+01    -0.406107353970077E+05    -0.609522253512774E+05    -0.658171196358993E+04     0.549458615937011E+05     0.000000000000000E+00    -0.386669029666728E+05    -0.628960577816123E+05
    -0.167200000000000E+02     0.220615384615385E+01    -0.414533356827881E+05    -0.716319937830353E+05    -0.558371658129072E+04     0.630370538749053E+05     0.000000000000000E+00    -0.404533595259401E+05    -0.726319699398833E+05
    -0.184800000000000E+02     0.132615384615385E+01    -0.423040871983153E+05    -0.829638480174340E+05    -0.520920940272748E+04     0.724177712893019E+05     0.000000000000000E+00    -0.416473075575367E+05    -0.836206276582126E+05
    -0.202400000000000E+02     0.446153846153845E+00    -0.427756260639614E+05    -0.949004878882481E+05    -0.526038264608580E+04     0.828217597020608E+05     0.000000000000000E+00    -0.422500534663734E+05    -0.954260604858361E+05
    -0.119600000000000E+02     0.489743589743590E+01    -0.387027016567367E+05    -0.364621023211774E+05    -0.974588854174725E+04     0.412449898011980E+05     0.000000000000000E+00    -0.277723349752315E+05    -0.473924690026827E+05
    -0.138000000000000E+02     0.397743589743590E+01    -0.392112216460710E+05    -0.464556190911468E+05    -0.728333032607089E+04     0.450910586829209E+05     0.000000000000000E+00    -0.346990965353565E+05    -0.509677442018614E+05
    -0.156400000000000E+02     0.305743589743590E+01    -0.396534546146693E+05    -0.572240156663529E+05    -0.560381885253169E+04     0.516920001640656E+05     0.000000000000000E+00    -0.380183733593767E+05    -0.588590969216454E+05
    -0.174800000000000E+02     0.213743589743590E+01    -0.404410529861961E+05    -0.687959079554162E+05    -0.482322537843115E+04     0.604645951639254E+05     0.000000000000000E+00    -0.396430688526730E+05    -0.695938920889394E+05
    -0.193200000000000E+02     0.121743589743590E+01    -0.416029013511861E+05    -0.811260520946997E+05    -0.484561607486018E+04     0.707643877415491E+05     0.000000000000000E+00    -0.410174903043459E+05    -0.817114631415398E+05
    -0.211600000000000E+02     0.297435897435898E+00    -0.426612437717615E+05    -0.941094768572739E+05    -0.536933688374475E+04     0.821476558203321E+05     0.000000000000000E+00    -0.421068529277492E+05    -0.946638677012862E+05
    -0.124800000000000E+02     0.494871794871795E+01    -0.386339022382711E+05    -0.313752197638504E+05    -0.890417296818103E+04     0.387645267360145E+05     0.000000000000000E+00    -0.253891351621599E+05    -0.446199868399615E+05
    -0.144000000000000E+02     0.398871794871795E+01    -0.384200583137074E+05    -0.420044174372245E+05    -0.619914056038290E+04     0.417366485089539E+05     0.000000000000000E+00    -0.337592346003258E+05    -0.466652411506061E+05
    -0.163200000000000E+02     0.302871794871795E+01    -0.384451299388805E+05    -0.536139782917432E+05    -0.458138043164837E+04     0.485206910739841E+05     0.000000000000000E+00    -0.371688240806292E+05    -0.548902841499945E+05
    -0.182400000000000E+02     0.206871794871795E+01    -0.392702845846684E+05    -0.661861490721527E+05    -0.414420708097322E+04     0.580959209215699E+05     0.000000000000000E+00    -0.386466546775999E+05    -0.668097789792212E+05
    -0.201600000000000E+02     0.110871794871795E+01    -0.409592759773935E+05    -0.796132657270099E+05    -0.471297530208191E+04     0.694382391376086E+05     0.000000000000000E+00    -0.403929335985156E+05    -0.801796081058878E+05
    -0.220800000000000E+02     0.148717948717948E+00    -0.429251968749881E+05    -0.937152371038201E+05    -0.585260797191687E+04     0.818848719210873E+05     0.000000000000000E+00    -0.422595173310193E+05    -0.943809166477889E+05
    -0.130000000000000E+02     0.500000000000000E+01    -0.384263514987687E+05    -0.262380816568090E+05    -0.790112412429038E+04     0.366615733080387E+05     0.000000000000000E+00    -0.223539280039627E+05    -0.423105051516150E+05
    -0.150000000000000E+02     0.400000000000000E+01    -0.373726858275038E+05    -0.375967480707918E+05    -0.499378319926794E+04     0.384701867632359E+05     0.000000000000000E+00    -0.324896772482538E+05    -0.424797566500419E+05
    -0.170000000000000E+02     0.300000000000000E+01    -0.369669227560820E+05    -0.501597903067059E+05    -0.353834602733799E+04     0.454517824267114E+05     0.000000000000000E+00    -0.360778484550337E+05    -0.510488646077542E+05
    -0.190000000000000E+02     0.200000000000000E+01    -0.379530705663906E+05    -0.638473481559019E+05    -0.359284695664831E+04     0.559682246429366E+05     0.000000000000000E+00    -0.374638053695805E+05    -0.643366133527120E+05
    -0.210000000000000E+02     0.100000000000000E+01    -0.404381505379283E+05    -0.784709433593825E+05    -0.487999674078518E+04     0.684920159930326E+05     0.000000000000000E+00    -0.398219796015154E+05    -0.790871142957954E+05
    -0.230000000000000E+02    -0.888178419700125E-15    -0.437042494922610E+05    -0.937549221888332E+05    -0.679641486714480E+04     0.821043976470611E+05     0.000000000000000E+00    -0.427977769103703E+05    -0.946613947707239E+05
 zone I=    6 ,j=    6 ,f=point, T="    1"
    -0.184000000000000E+02     0.743589743589743E+00    -0.436785714935698E+05    -0.975070775262876E+05    -0.585369449053111E+04     0.852013798957550E+05     0.000000000000000E+00    -0.430493542380647E+05    -0.981362947817928E+05
    -0.147200000000000E+02     0.743589743589743E+00    -0.464826867670243E+05    -0.119974319450513E+06    -0.885661270324019E+04     0.105891772821667E+06     0.000000000000000E+00    -0.454304263429278E+05    -0.121026579874610E+06
    -0.110400000000000E+02     0.743589743589743E+00    -0.489531721818649E+05    -0.142644475150071E+06    -0.107029392806261E+05     0.126903973666815E+06     0.000000000000000E+00    -0.477460612873615E+05    -0.143851586044574E+06
    -0.736000000000000E+01     0.743589743589743E+00    -0.508728975864820E+05    -0.161620818972762E+06    -0.964951408332768E+04     0.144106074920384E+06     0.000000000000000E+00    -0.500384190121085E+05    -0.162455297547135E+06
    -0.368000000000000E+01     0.743589743589743E+00    -0.520867700154348E+05    -0.174119975452725E+06    -0.569515529900552E+04     0.155108847998554E+06     0.000000000000000E+00    -0.518215597615123E+05    -0.174385185706648E+06
     0.000000000000000E+00     0.743589743589743E+00    -0.525017336894546E+05    -0.178471919310442E+06    -0.163730881415231E-08     0.158866525247041E+06     0.000000000000000E+00    -0.525017336894546E+05    -0.178471919310442E+06
    -0.193200000000000E+02     0.594871794871795E+00    -0.431490132472237E+05    -0.960476136633008E+05    -0.544618276016309E+04     0.838546623645524E+05     0.000000000000000E+00    -0.425941214075070E+05    -0.966025055030174E+05
    -0.154560000000000E+02     0.594871794871795E+00    -0.459908668796526E+05    -0.118943392608863E+06    -0.836901073763479E+04     0.104892810850599E+06     0.000000000000000E+00    -0.450430987842660E+05    -0.119891160704249E+06
    -0.115920000000000E+02     0.594871794871795E+00    -0.489806835794815E+05    -0.142933439480351E+06    -0.106921668617530E+05     0.127165503223481E+06     0.000000000000000E+00    -0.477792396868559E+05    -0.144134883372976E+06
    -0.772800000000000E+01     0.594871794871795E+00    -0.515338487740957E+05    -0.163381090175732E+06    -0.997177180462792E+04     0.145697530869915E+06     0.000000000000000E+00    -0.506517691868922E+05    -0.164263169762936E+06
    -0.386400000000000E+01     0.594871794871795E+00    -0.532327806259071E+05    -0.176974441764978E+06    -0.598720105942257E+04     0.157608312172620E+06     0.000000000000000E+00    -0.529437668271519E+05    -0.177263455563733E+06
     0.000000000000000E+00     0.594871794871795E+00    -0.538269300323569E+05    -0.181726352490067E+06    -0.193385785259271E-08     0.161678798627198E+06     0.000000000000000E+00    -0.538269300323569E+05    -0.181726352490067E+06
    -0.202400000000000E+02     0.446153846153845E+00    -0.427756260639614E+05    -0.949004878882481E+05    -0.526038264608580E+04     0.828217597020608E+05     0.000000000000000E+00    -0.422500534663734E+05    -0.954260604858361E+05
    -0.161920000000000E+02     0.446153846153845E+00    -0.453978694442490E+05    -0.117960694105881E+06    -0.785585135708399E+04     0.103950329076345E+06     0.000000000000000E+00    -0.445571147954383E+05    -0.118801448754692E+06
    -0.121440000000000E+02     0.446153846153845E+00    -0.488913362163834E+05    -0.143182678244826E+06    -0.106380651890279E+05     0.127399980128934E+06     0.000000000000000E+00    -0.477060365560239E+05    -0.144367977905185E+06
    -0.809600000000000E+01     0.446153846153845E+00    -0.521655682731066E+05    -0.165101739161166E+06    -0.102872854269864E+05     0.147257222116425E+06     0.000000000000000E+00    -0.512361545105461E+05    -0.166031152923726E+06
    -0.404800000000000E+01     0.446153846153845E+00    -0.544416669663689E+05    -0.179814518894954E+06    -0.628924687148123E+04     0.160082535064683E+06     0.000000000000000E+00    -0.541269609853768E+05    -0.180129224875947E+06
     0.000000000000000E+00     0.446153846153845E+00    -0.552522931073340E+05    -0.184979002670219E+06    -0.224346456381493E-08     0.164467423060770E+06     0.000000000000000E+00    -0.552522931073340E+05    -0.184979002670219E+06
    -0.211600000000000E+02     0.297435897435897E+00    -0.426612437717615E+05    -0.941094768572739E+05    -0.536933688374475E+04     0.821476558203321E+05     0.000000000000000E+00    -0.421068529277492E+05    -0.946638677012862E+05
    -0.169280000000000E+02     0.297435897435897E+00    -0.447234054420879E+05    -0.117047876258526E+06    -0.733372867857697E+04     0.103087144852868E+06     0.000000000000000E+00    -0.439872554377928E+05    -0.117784026262821E+06
    -0.126960000000000E+02     0.297435897435897E+00    -0.486794454760224E+05    -0.143401462388737E+06    -0.105427722789794E+05     0.127618236547627E+06     0.000000000000000E+00    -0.475201986843952E+05    -0.144560709180364E+06
    -0.846400000000000E+01     0.297435897435897E+00    -0.527652614891478E+05    -0.166785778634319E+06    -0.105976073336129E+05     0.148788781149506E+06     0.000000000000000E+00    -0.517886347883329E+05    -0.167762405335133E+06
    -0.423200000000000E+01     0.297435897435897E+00    -0.557207803497276E+05    -0.182640498842703E+06    -0.660311411966383E+04     0.162530887555403E+06     0.000000000000000E+00    -0.553781721544202E+05    -0.182983107038010E+06
     0.000000000000000E+00     0.297435897435897E+00    -0.567899581787119E+05    -0.188229427322341E+06    -0.256598361066681E-08     0.167230007338389E+06     0.000000000000000E+00    -0.567899581787119E+05    -0.188229427322341E+06
    -0.220800000000000E+02     0.148717948717949E+00    -0.429251968749882E+05    -0.937152371038201E+05    -0.585260797191687E+04     0.818848719210873E+05     0.000000000000000E+00    -0.422595173310194E+05    -0.943809166477889E+05
    -0.176640000000000E+02     0.148717948717949E+00    -0.439919013747508E+05    -0.116225483560969E+06    -0.682052470712171E+04     0.102324137315403E+06     0.000000000000000E+00    -0.433535274411084E+05    -0.116863857494612E+06
    -0.132480000000000E+02     0.148717948717949E+00    -0.483396715734671E+05    -0.143598821150654E+06    -0.104084420992518E+05     0.127831265470263E+06     0.000000000000000E+00    -0.472156612479821E+05    -0.144722831476139E+06
    -0.883200000000000E+01     0.148717948717949E+00    -0.533299241136398E+05    -0.168436223780623E+06    -0.109043272215964E+05     0.150295922471972E+06     0.000000000000000E+00    -0.523060357161660E+05    -0.169460112178097E+06
    -0.441600000000000E+01     0.148717948717949E+00    -0.570779565970446E+05    -0.185452672813546E+06    -0.693074665814112E+04     0.164952820894469E+06     0.000000000000000E+00    -0.567048609417401E+05    -0.185825768468850E+06
     0.000000000000000E+00     0.148717948717949E+00    -0.584529475847373E+05    -0.191477157067015E+06    -0.290125604847019E-08     0.169964244869613E+06     0.000000000000000E+00    -0.584529475847373E+05    -0.191477157067015E+06
    -0.230000000000000E+02    -0.444089209850063E-15    -0.437042494922610E+05    -0.937549221888332E+05    -0.679641486714480E+04     0.821043976470611E+05     0.000000000000000E+00    -0.427977769103703E+05    -0.946613947707239E+05
    -0.184000000000000E+02    -0.444089209850063E-15    -0.432327702220099E+05    -0.115512812726114E+06    -0.633538794724292E+04     0.101679667859447E+06     0.000000000000000E+00    -0.426816716146077E+05    -0.116063911333517E+06
    -0.138000000000000E+02    -0.444089209850063E-15    -0.478670363625559E+05    -0.143783508888840E+06    -0.102372132291076E+05     0.128050231371513E+06     0.000000000000000E+00    -0.467865842238904E+05    -0.144863961027505E+06
    -0.920000000000000E+01    -0.444089209850063E-15    -0.538563187341902E+05    -0.170056091368390E+06    -0.112090656988173E+05     0.151782448528107E+06     0.000000000000000E+00    -0.527849287096365E+05    -0.171127481392944E+06
    -0.460000000000000E+01    -0.444089209850063E-15    -0.585215250656779E+05    -0.188251332087169E+06    -0.727421631114693E+04     0.167347902729744E+06     0.000000000000000E+00    -0.581149192450185E+05    -0.188657937907828E+06
     0.000000000000000E+00    -0.444089209850063E-15    -0.602551999942667E+05    -0.194721694198608E+06    -0.324910976639637E-08     0.172667983977244E+06     0.000000000000000E+00    -0.602551999942667E+05    -0.194721694198608E+06
 zone I=    6 ,j=    6 ,f=point, T="    1"
     0.000000000000000E+00     0.371794871794872E+01    -0.349560267393033E+05    -0.113515263838489E+06     0.146699632062383E-08     0.100695562621514E+06     0.000000000000000E+00    -0.349560267393033E+05    -0.113515263838489E+06
     0.208000000000000E+01     0.392307692307692E+01    -0.343080147191392E+05    -0.107385968239577E+06     0.383950404513655E+04     0.952303105301329E+05     0.000000000000000E+00    -0.341068415885855E+05    -0.107587141370131E+06
     0.416000000000000E+01     0.412820512820513E+01    -0.345133685773556E+05    -0.978839546068981E+05     0.737883370690794E+04     0.869337548798352E+05     0.000000000000000E+00    -0.336655249418419E+05    -0.987317982424118E+05
     0.624000000000000E+01     0.433333333333333E+01    -0.354931011552933E+05    -0.851279566270936E+05     0.101373818690074E+05     0.761142140923073E+05     0.000000000000000E+00    -0.335024847517060E+05    -0.871185730306809E+05
     0.832000000000000E+01     0.453846153846154E+01    -0.369428247281596E+05    -0.694206328232679E+05     0.116239733251837E+05     0.634409375495377E+05     0.000000000000000E+00    -0.332112815966881E+05    -0.731521759547394E+05
     0.104000000000000E+02     0.474358974358974E+01    -0.382871195232685E+05    -0.512640588459151E+05     0.113602694664303E+05     0.501828782506025E+05     0.000000000000000E+00    -0.316929303991682E+05    -0.578582479700154E+05
     0.000000000000000E+00     0.312307692307692E+01    -0.380035948765093E+05    -0.126438403747646E+06     0.127262304200686E-08     0.112364715515737E+06     0.000000000000000E+00    -0.380035948765093E+05    -0.126438403747646E+06
     0.240000000000000E+01     0.328717948717949E+01    -0.375834135463810E+05    -0.120712697768022E+06     0.415322907225795E+04     0.107233488570022E+06     0.000000000000000E+00    -0.373764290964936E+05    -0.120919682217909E+06
     0.480000000000000E+01     0.345128205128205E+01    -0.380040701752924E+05    -0.110732792594112E+06     0.778932659888183E+04     0.983858969147439E+05     0.000000000000000E+00    -0.371791805851435E+05    -0.111557682184261E+06
     0.720000000000000E+01     0.361538461538461E+01    -0.390477609967464E+05    -0.967954474303969E+05     0.102886107859030E+05     0.862090907096571E+05     0.000000000000000E+00    -0.372694536525816E+05    -0.985737547745617E+05
     0.960000000000000E+01     0.377948717948718E+01    -0.401494414319687E+05    -0.795063899282522E+05     0.110915579589082E+05     0.714854846433750E+05     0.000000000000000E+00    -0.372388695140901E+05    -0.824169618461308E+05
     0.120000000000000E+02     0.394358974358974E+01    -0.403267024649337E+05    -0.598030364738419E+05     0.975719765773213E+04     0.554670673751814E+05     0.000000000000000E+00    -0.362795583470848E+05    -0.638501805916908E+05
     0.000000000000000E+00     0.252820512820513E+01    -0.410782091433766E+05    -0.139410520508048E+06     0.870380647672595E-09     0.124080530207343E+06     0.000000000000000E+00    -0.410782091433766E+05    -0.139410520508048E+06
     0.272000000000000E+01     0.265128205128205E+01    -0.408217545237031E+05    -0.134061393154873E+06     0.446351878809282E+04     0.119272882477367E+06     0.000000000000000E+00    -0.406085667503828E+05    -0.134274580928193E+06
     0.544000000000000E+01     0.277435897435897E+01    -0.413177724777786E+05    -0.123527572415012E+06     0.816728013080304E+04     0.109829179782519E+06     0.000000000000000E+00    -0.405142333658832E+05    -0.124331111526908E+06
     0.816000000000000E+01     0.289743589743590E+01    -0.422482798749739E+05    -0.108351044634054E+06     0.103627556816732E+05     0.962776240005625E+05     0.000000000000000E+00    -0.406618132664976E+05    -0.109937511242530E+06
     0.108800000000000E+02     0.302051282051282E+01    -0.428549187965463E+05    -0.895442359798839E+05     0.104951102289844E+05     0.796727388560140E+05     0.000000000000000E+00    -0.406042570448377E+05    -0.917948977315925E+05
     0.136000000000000E+02     0.314358974358974E+01    -0.418486467846848E+05    -0.686186122141221E+05     0.832293347913209E+04     0.616120181424980E+05     0.000000000000000E+00    -0.394719993815706E+05    -0.709952596172363E+05
     0.000000000000000E+00     0.193333333333333E+01    -0.443194966774510E+05    -0.152417677014897E+06     0.252406867892333E-09     0.135795034232897E+06     0.000000000000000E+00    -0.443194966774510E+05    -0.152417677014897E+06
     0.304000000000000E+01     0.201538461538461E+01    -0.441309122594540E+05    -0.147420529835689E+06     0.479654922854135E+04     0.131314767714722E+06     0.000000000000000E+00    -0.439086490339805E+05    -0.147642793061163E+06
     0.608000000000000E+01     0.209743589743590E+01    -0.444699265698409E+05    -0.136270416968729E+06     0.855758709213673E+04     0.121272265437056E+06     0.000000000000000E+00    -0.436790076564832E+05    -0.137061335882086E+06
